,age,gender,device_type,ad_position,browsing_history,time_of_day,click
5217,40.339417052574234,Non-Binary,Desktop,Bottom,Education,Afternoon,1
5218,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
5220,40.339417052574234,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
5223,55.0,Male,Tablet,Bottom,Entertainment,Night,0
5224,30.0,Male,Desktop,Bottom,Entertainment,Evening,0
5227,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
5231,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,0
5233,40.339417052574234,Male,Tablet,Side,Entertainment,Morning,0
5234,40.339417052574234,Male,Desktop,Top,News,Morning,0
5237,40.339417052574234,Male,Tablet,Bottom,Social Media,Morning,0
5238,40.339417052574234,Female,Tablet,Bottom,Entertainment,Afternoon,0
5239,48.0,Male,Mobile,Bottom,News,Morning,0
5240,18.0,Female,Tablet,Bottom,Entertainment,Morning,1
5244,27.0,Non-Binary,Mobile,Side,Entertainment,Night,0
5245,40.339417052574234,Male,Mobile,Bottom,Entertainment,Evening,0
5247,41.0,Male,Desktop,Side,Shopping,Morning,0
5248,40.339417052574234,Female,Mobile,Top,Entertainment,Morning,0
5250,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
5251,51.0,Male,Desktop,Bottom,Entertainment,Evening,0
5252,40.339417052574234,Non-Binary,Desktop,Bottom,Shopping,Morning,1
5253,47.0,Non-Binary,Desktop,Bottom,Education,Night,0
5254,37.0,Female,Tablet,Side,News,Morning,0
5255,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5257,40.339417052574234,Female,Desktop,Top,Shopping,Morning,1
5258,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
5260,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
5263,40.339417052574234,Female,Mobile,Side,Entertainment,Night,0
5265,40.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5268,40.339417052574234,Female,Desktop,Bottom,Education,Morning,1
5271,28.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
5272,25.0,Male,Tablet,Top,Education,Afternoon,0
5273,34.0,Male,Desktop,Bottom,Entertainment,Morning,1
5275,47.0,Male,Desktop,Top,Entertainment,Morning,0
5276,40.339417052574234,Female,Tablet,Side,News,Evening,0
5277,40.339417052574234,Non-Binary,Desktop,Side,Education,Night,0
5278,40.339417052574234,Non-Binary,Desktop,Bottom,Shopping,Night,0
5279,34.0,Female,Desktop,Bottom,Entertainment,Evening,0
5281,25.0,Non-Binary,Mobile,Bottom,News,Morning,0
5282,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Evening,0
5283,40.339417052574234,Male,Tablet,Side,Shopping,Night,0
5284,40.339417052574234,Male,Tablet,Top,Shopping,Afternoon,0
5285,40.339417052574234,Male,Mobile,Bottom,Entertainment,Night,0
5286,37.0,Male,Tablet,Top,Entertainment,Afternoon,0
5287,36.0,Male,Tablet,Bottom,Entertainment,Morning,0
5289,37.0,Male,Mobile,Bottom,Entertainment,Morning,0
5296,42.0,Male,Desktop,Side,Shopping,Morning,1
5297,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,1
5298,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
5299,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
5301,31.0,Male,Desktop,Bottom,Entertainment,Morning,1
5302,25.0,Male,Tablet,Top,Shopping,Morning,0
5303,37.0,Female,Desktop,Top,Entertainment,Morning,1
5305,41.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5306,54.0,Female,Tablet,Top,Shopping,Morning,0
5307,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,0
5308,29.0,Non-Binary,Tablet,Side,Entertainment,Night,0
5310,40.339417052574234,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5311,40.339417052574234,Male,Desktop,Side,News,Evening,1
5312,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
5313,25.0,Male,Mobile,Bottom,Education,Night,0
5315,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Morning,0
5318,18.0,Female,Desktop,Side,Entertainment,Morning,0
5320,48.0,Female,Desktop,Side,News,Night,0
5321,25.0,Male,Desktop,Bottom,Education,Morning,0
5322,40.339417052574234,Male,Desktop,Side,Entertainment,Afternoon,1
5323,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Night,0
5324,52.0,Male,Desktop,Top,Entertainment,Night,1
5325,33.0,Male,Desktop,Bottom,Education,Afternoon,1
5326,40.339417052574234,Female,Mobile,Bottom,Entertainment,Evening,0
5327,20.0,Non-Binary,Desktop,Top,Social Media,Morning,0
5328,40.339417052574234,Female,Desktop,Bottom,Shopping,Morning,1
5329,43.0,Male,Desktop,Bottom,Entertainment,Evening,1
5330,22.0,Male,Desktop,Bottom,Entertainment,Night,1
5331,60.0,Male,Desktop,Side,Entertainment,Evening,0
5332,40.339417052574234,Female,Desktop,Bottom,Social Media,Afternoon,0
5334,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5335,54.0,Male,Desktop,Top,Entertainment,Night,1
5336,52.0,Female,Desktop,Bottom,Entertainment,Morning,1
5337,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,1
5338,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Night,0
5340,58.0,Male,Tablet,Bottom,Entertainment,Evening,1
5341,63.0,Female,Desktop,Side,Entertainment,Evening,0
5342,53.0,Male,Tablet,Bottom,Entertainment,Afternoon,1
5345,21.0,Male,Desktop,Bottom,Education,Morning,0
5346,54.0,Non-Binary,Tablet,Top,Shopping,Morning,0
5347,40.339417052574234,Non-Binary,Mobile,Top,Entertainment,Morning,0
5348,24.0,Male,Desktop,Top,Shopping,Evening,0
5351,40.339417052574234,Male,Mobile,Top,Entertainment,Afternoon,0
5352,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,0
5355,40.339417052574234,Male,Desktop,Top,Shopping,Afternoon,1
5356,32.0,Male,Tablet,Top,Entertainment,Night,0
5359,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
5360,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
5361,49.0,Male,Tablet,Bottom,Entertainment,Morning,1
5362,36.0,Female,Tablet,Bottom,News,Morning,0
5363,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
5364,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,1
5369,24.0,Female,Desktop,Bottom,Entertainment,Morning,0
5370,52.0,Female,Desktop,Top,Entertainment,Morning,1
5371,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
5372,44.0,Male,Desktop,Top,Entertainment,Evening,1
5373,36.0,Male,Mobile,Side,Entertainment,Evening,0
5374,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,0
5376,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
5377,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,0
5378,46.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
5379,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
5380,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
5383,29.0,Male,Mobile,Top,News,Morning,0
5384,25.0,Male,Mobile,Bottom,News,Night,0
5385,51.0,Male,Desktop,Top,Social Media,Morning,1
5386,40.339417052574234,Female,Tablet,Bottom,Education,Afternoon,0
5387,40.339417052574234,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
5389,40.339417052574234,Non-Binary,Tablet,Top,Entertainment,Afternoon,0
5390,46.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
5391,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,0
5393,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
5396,40.339417052574234,Non-Binary,Mobile,Bottom,Education,Morning,0
5398,62.0,Male,Desktop,Bottom,Shopping,Morning,1
5400,40.339417052574234,Non-Binary,Desktop,Side,Shopping,Morning,0
5401,54.0,Male,Tablet,Bottom,Entertainment,Evening,0
5405,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
5408,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,1
5409,51.0,Male,Desktop,Side,Social Media,Evening,0
5412,40.339417052574234,Female,Mobile,Bottom,Entertainment,Morning,0
5414,40.0,Male,Desktop,Side,News,Evening,1
5415,40.339417052574234,Male,Desktop,Top,Entertainment,Evening,1
5416,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
5417,40.0,Non-Binary,Desktop,Top,News,Morning,0
5418,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
5419,31.0,Male,Desktop,Bottom,Entertainment,Night,1
5420,40.339417052574234,Male,Desktop,Bottom,News,Night,1
5423,53.0,Male,Desktop,Bottom,Social Media,Evening,0
5424,40.339417052574234,Male,Mobile,Top,Entertainment,Morning,1
5425,40.339417052574234,Male,Mobile,Top,News,Afternoon,0
5427,40.339417052574234,Male,Mobile,Bottom,News,Morning,1
5429,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,0
5432,21.0,Male,Tablet,Side,Education,Afternoon,0
5434,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Evening,1
5436,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,0
5439,52.0,Female,Desktop,Bottom,Entertainment,Morning,1
5445,38.0,Non-Binary,Mobile,Top,Entertainment,Morning,0
5447,36.0,Male,Mobile,Side,Shopping,Morning,1
5448,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,1
5450,40.339417052574234,Non-Binary,Tablet,Bottom,News,Evening,1
5451,31.0,Male,Desktop,Side,Entertainment,Morning,1
5452,40.339417052574234,Male,Desktop,Bottom,Entertainment,Night,0
5453,40.339417052574234,Male,Mobile,Side,Social Media,Evening,1
5455,38.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
5456,40.339417052574234,Male,Desktop,Side,Entertainment,Night,0
5457,40.339417052574234,Female,Mobile,Bottom,Entertainment,Evening,0
5458,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,0
5459,40.339417052574234,Female,Mobile,Bottom,News,Night,0
5460,53.0,Male,Tablet,Bottom,Education,Morning,1
5461,37.0,Female,Mobile,Bottom,News,Afternoon,0
5462,58.0,Non-Binary,Desktop,Bottom,Social Media,Night,0
5463,37.0,Male,Tablet,Bottom,Entertainment,Morning,0
5466,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,0
5470,40.339417052574234,Male,Tablet,Bottom,Entertainment,Evening,1
5471,40.339417052574234,Male,Mobile,Bottom,Social Media,Morning,1
5472,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,1
5473,27.0,Male,Tablet,Side,Entertainment,Evening,1
5474,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,0
5475,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
5476,60.0,Non-Binary,Mobile,Side,Entertainment,Evening,0
5479,40.339417052574234,Male,Desktop,Top,Entertainment,Afternoon,1
5482,40.339417052574234,Male,Desktop,Side,Social Media,Night,1
5484,40.339417052574234,Male,Mobile,Top,Entertainment,Evening,1
5486,31.0,Female,Desktop,Bottom,Shopping,Morning,1
5487,54.0,Male,Tablet,Side,Entertainment,Morning,1
5488,55.0,Male,Desktop,Bottom,Shopping,Afternoon,0
5489,30.0,Non-Binary,Desktop,Top,Entertainment,Night,0
5490,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
5491,58.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
5492,47.0,Non-Binary,Mobile,Side,News,Morning,0
5493,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
5494,19.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
5495,40.339417052574234,Male,Mobile,Side,Entertainment,Morning,1
5497,46.0,Male,Desktop,Bottom,Education,Morning,1
5498,40.339417052574234,Non-Binary,Desktop,Side,Entertainment,Morning,1
5500,40.339417052574234,Male,Tablet,Top,Shopping,Evening,0
5504,40.339417052574234,Non-Binary,Mobile,Side,Entertainment,Evening,0
5505,21.0,Male,Desktop,Side,Entertainment,Night,1
5506,40.339417052574234,Female,Mobile,Bottom,Entertainment,Night,1
5507,34.0,Male,Desktop,Top,News,Night,1
5509,20.0,Female,Desktop,Top,Entertainment,Morning,1
5510,37.0,Male,Mobile,Side,News,Morning,0
5511,40.339417052574234,Female,Desktop,Side,Entertainment,Afternoon,0
5512,40.339417052574234,Male,Desktop,Side,Entertainment,Night,0
5513,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
5514,40.339417052574234,Non-Binary,Desktop,Top,Entertainment,Morning,0
5515,63.0,Male,Desktop,Bottom,Social Media,Evening,0
5516,19.0,Male,Desktop,Top,Education,Afternoon,0
5517,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,0
5518,56.0,Non-Binary,Desktop,Top,Shopping,Morning,0
5520,40.339417052574234,Male,Mobile,Side,Entertainment,Evening,0
5521,25.0,Non-Binary,Desktop,Side,News,Morning,0
5522,45.0,Male,Tablet,Bottom,Entertainment,Afternoon,0
5523,26.0,Female,Mobile,Bottom,Entertainment,Evening,1
5524,20.0,Male,Desktop,Bottom,News,Afternoon,0
5526,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
5528,45.0,Male,Desktop,Bottom,Education,Afternoon,0
5529,27.0,Male,Tablet,Bottom,Entertainment,Morning,1
5530,61.0,Male,Desktop,Bottom,Social Media,Evening,0
5532,40.339417052574234,Male,Desktop,Top,Education,Morning,1
5533,60.0,Male,Desktop,Bottom,News,Morning,0
5534,51.0,Male,Mobile,Bottom,Social Media,Evening,0
5535,40.339417052574234,Male,Tablet,Bottom,Entertainment,Afternoon,0
5536,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
5538,40.339417052574234,Female,Desktop,Top,Shopping,Morning,1
5541,40.339417052574234,Male,Desktop,Bottom,Education,Morning,1
5542,37.0,Male,Desktop,Top,Education,Morning,0
5543,47.0,Male,Desktop,Bottom,Entertainment,Night,0
5545,55.0,Male,Tablet,Top,Entertainment,Night,1
5548,40.339417052574234,Male,Desktop,Top,Social Media,Morning,0
5549,32.0,Non-Binary,Desktop,Side,Social Media,Morning,1
5551,41.0,Non-Binary,Desktop,Side,Entertainment,Night,1
5555,20.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5556,40.339417052574234,Male,Mobile,Bottom,Education,Afternoon,0
5558,45.0,Male,Desktop,Top,Social Media,Morning,0
5560,61.0,Male,Tablet,Bottom,Shopping,Morning,0
5561,40.339417052574234,Non-Binary,Desktop,Side,News,Morning,1
5564,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,1
5566,38.0,Male,Tablet,Bottom,Entertainment,Night,1
5568,42.0,Female,Desktop,Bottom,Entertainment,Night,0
5569,41.0,Non-Binary,Tablet,Top,Entertainment,Afternoon,0
5570,44.0,Female,Desktop,Top,Entertainment,Evening,1
5571,40.339417052574234,Male,Tablet,Side,News,Morning,1
5573,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
5575,40.339417052574234,Male,Tablet,Top,Entertainment,Evening,1
5576,40.339417052574234,Male,Desktop,Bottom,Education,Morning,1
5577,38.0,Female,Desktop,Top,Entertainment,Evening,0
5578,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,0
5580,45.0,Female,Mobile,Side,Entertainment,Morning,1
5581,45.0,Male,Desktop,Side,Shopping,Morning,1
5584,40.339417052574234,Non-Binary,Desktop,Bottom,Shopping,Morning,0
5585,22.0,Female,Tablet,Bottom,Education,Morning,0
5588,40.339417052574234,Male,Desktop,Side,Shopping,Evening,1
5589,40.339417052574234,Male,Tablet,Bottom,Shopping,Morning,0
5590,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
5591,40.339417052574234,Male,Tablet,Top,Shopping,Night,0
5593,42.0,Non-Binary,Desktop,Bottom,News,Morning,0
5594,47.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
5596,40.339417052574234,Male,Mobile,Bottom,Education,Night,1
5597,40.339417052574234,Male,Desktop,Side,Education,Evening,0
5598,40.339417052574234,Male,Desktop,Top,Entertainment,Night,1
5599,40.339417052574234,Male,Tablet,Bottom,Entertainment,Night,0
5604,40.339417052574234,Male,Desktop,Top,Shopping,Afternoon,0
5606,40.339417052574234,Male,Desktop,Side,Entertainment,Morning,1
5609,57.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
5610,40.339417052574234,Male,Mobile,Bottom,Social Media,Evening,0
5611,40.339417052574234,Female,Mobile,Bottom,Education,Morning,1
5614,62.0,Non-Binary,Tablet,Side,Shopping,Night,0
5615,42.0,Male,Tablet,Side,Entertainment,Afternoon,1
5617,49.0,Male,Tablet,Side,Entertainment,Morning,1
5620,21.0,Male,Desktop,Bottom,Entertainment,Morning,1
5621,45.0,Male,Mobile,Side,Entertainment,Night,0
5622,40.339417052574234,Male,Desktop,Bottom,Social Media,Morning,1
5623,42.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
5625,47.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
5626,54.0,Male,Tablet,Top,News,Evening,1
5627,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
5629,46.0,Female,Tablet,Side,Entertainment,Morning,1
5632,46.0,Male,Mobile,Bottom,Entertainment,Morning,0
5633,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1
5635,36.0,Male,Mobile,Side,Shopping,Morning,1
5636,40.339417052574234,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
5637,40.339417052574234,Male,Tablet,Top,News,Morning,0
5638,18.0,Male,Desktop,Side,Shopping,Morning,0
5639,40.339417052574234,Male,Mobile,Bottom,Entertainment,Afternoon,0
5641,29.0,Male,Desktop,Bottom,Entertainment,Morning,1
5643,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
5644,28.0,Male,Desktop,Side,Social Media,Morning,1
5645,40.339417052574234,Male,Mobile,Bottom,Entertainment,Morning,1
5646,40.339417052574234,Male,Mobile,Top,Shopping,Morning,0
5651,47.0,Female,Mobile,Bottom,Shopping,Morning,0
5653,40.339417052574234,Male,Desktop,Bottom,Education,Morning,1
5656,40.339417052574234,Male,Tablet,Bottom,Entertainment,Morning,0
5657,40.339417052574234,Male,Tablet,Side,Education,Morning,1
5659,40.339417052574234,Male,Tablet,Side,Entertainment,Afternoon,0
5661,40.339417052574234,Female,Desktop,Bottom,Entertainment,Afternoon,1
5664,20.0,Male,Desktop,Bottom,Entertainment,Night,0
5665,53.0,Male,Desktop,Bottom,Entertainment,Morning,1
5666,40.339417052574234,Male,Tablet,Bottom,Education,Morning,1
5667,40.339417052574234,Female,Desktop,Side,Education,Morning,0
5668,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,0
5669,40.339417052574234,Male,Desktop,Bottom,Entertainment,Evening,1
5670,19.0,Female,Desktop,Top,Shopping,Evening,0
5672,40.339417052574234,Male,Tablet,Top,Education,Evening,1
5673,40.339417052574234,Male,Desktop,Bottom,Shopping,Afternoon,1
5674,32.0,Non-Binary,Desktop,Top,News,Morning,1
5676,39.0,Male,Desktop,Top,Entertainment,Night,1
5677,26.0,Male,Mobile,Bottom,Entertainment,Afternoon,1
5678,40.339417052574234,Male,Tablet,Bottom,Shopping,Afternoon,1
5679,24.0,Male,Mobile,Bottom,Entertainment,Morning,0
5680,40.339417052574234,Female,Desktop,Bottom,Entertainment,Night,1
5681,25.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
5683,40.339417052574234,Male,Tablet,Top,Entertainment,Morning,0
5684,61.0,Male,Desktop,Side,Entertainment,Morning,1
5688,40.339417052574234,Male,Tablet,Bottom,Social Media,Afternoon,1
5689,40.339417052574234,Male,Desktop,Top,Entertainment,Morning,1
5691,43.0,Male,Desktop,Top,Entertainment,Afternoon,1
5692,61.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,0
5693,40.339417052574234,Male,Desktop,Bottom,Entertainment,Morning,1
5694,40.339417052574234,Male,Mobile,Bottom,Social Media,Morning,0
5695,26.0,Non-Binary,Mobile,Side,Entertainment,Evening,0
5696,40.339417052574234,Non-Binary,Tablet,Side,Entertainment,Morning,0
5700,40.339417052574234,Female,Mobile,Top,Social Media,Afternoon,0
5702,40.339417052574234,Male,Desktop,Bottom,Entertainment,Afternoon,1
5703,28.0,Male,Mobile,Bottom,Shopping,Afternoon,0
5704,60.0,Male,Desktop,Side,Entertainment,Afternoon,1
5705,40.339417052574234,Male,Desktop,Top,Entertainment,Night,1
5706,40.339417052574234,Female,Desktop,Bottom,Entertainment,Morning,0
5708,27.0,Female,Desktop,Bottom,Social Media,Afternoon,0
5709,54.0,Male,Desktop,Bottom,Entertainment,Night,1
5710,22.0,Male,Tablet,Bottom,Entertainment,Night,0
5711,40.339417052574234,Non-Binary,Desktop,Bottom,Social Media,Morning,1
5712,40.339417052574234,Female,Tablet,Bottom,Entertainment,Evening,1
5713,22.0,Male,Tablet,Bottom,Entertainment,Afternoon,0
5715,40.339417052574234,Female,Desktop,Side,Entertainment,Morning,1
5716,40.339417052574234,Female,Desktop,Side,Entertainment,Night,0
5719,40.339417052574234,Non-Binary,Desktop,Side,Education,Evening,0
5721,42.0,Male,Tablet,Bottom,Shopping,Night,0
5723,21.0,Female,Desktop,Bottom,News,Afternoon,1
5725,32.0,Non-Binary,Desktop,Bottom,News,Night,0
5728,37.0,Male,Tablet,Bottom,Entertainment,Morning,0
5731,40.339417052574234,Female,Desktop,Side,Entertainment,Evening,0
5733,40.339417052574234,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
